Keywords,Text,Target 1,Stance 1,Domain,In Use
加强针,康希诺生物11月25日公告澄清：公司研发生产的吸入用重组新型冠状病毒疫苗 5型腺病毒载体 克威莎 雾优 作为加强针被纳入紧急使用后，公司高度重视生产能力及运输能力，目前每天产能达150万人份，潜在最大运力达每天100万人份，注意，并非“每天会有至少100万人份运往全国”。具体发运的执行以国家及各地疾控的指令为准。,吸入式新型冠状疫苗,中立,新冠疫情,1
加强针,4.10打完五针最后一针，10.11被挠出血，10.14加强针打完，10.29被挠出血..还用在打吗,加强针,中立,新冠疫情,1
加强针,4.10打完五针最后一针，10.11被挠出血，10.14加强针打完，10.29被挠出血..还用在打吗,防疫疫苗,中立,新冠疫情,1
疫苗,关于印发新冠病毒疫苗第二剂次加强免疫接种实施方案的通知O关于印发新冠病毒疫苗第二剂次加强免疫接种实施方案的通知,新冠病毒疫苗第二剂,中立,新冠疫情,1
疫苗,关于印发新冠病毒疫苗第二剂次加强免疫接种实施方案的通知O关于印发新冠病毒疫苗第二剂次加强免疫接种实施方案的通知,加强针,中立,新冠疫情,1
静默,完全不知道自己在干什么的一天静默的第二天爸爸晚上也加班 明天还要一天一宿不知道什么时候能结束我觉得我应该学习明天一点剧也不看了现在唯一觉得安心的就是师哥带来正能量的人所以我真的无论何时 都在努力让心里带着希望虽然世间疾苦 但还要心向光芒迎接好的日子我要是能学习就好了又焦虑 不想了 睡觉晚安吧世界,静默,中立,新冠疫情,1
新冠疫苗,那些到现在还没打疫苗并且还没办法去打的盆友们，不要慌，搜一下“新冠ADE”。。。这个世界到底要怎么样才能好……我也不造了。。。,新冠疫苗,中立,新冠疫情,1
支持防控,大家好，我是哼哼哥，欢迎大家关注我的公众号，您的支持是我不断努力的动力！ 腾讯回购阿里回购茅台集团增持房地产触底了互联网触底了国际关系缓和了美加息节奏放缓且已进入尾声疫情防控经过周末一系列事件及正在发生的很多事件影响，会慢慢重新回到科学防疫的道路上来，边际改善可期。综上，满仓等起飞。,腾讯回购阿里,中立,新冠疫情,1
口罩,之前买的 mask brace 到了，试了下，相当压迫鼻梁。而且往下一点还会压迫鼻腔，往上一点会挤得眼睛不舒服。佩戴舒适感其实还不如 n95，优点可能就是外科口罩比n95便宜了……,外科口罩,中立,新冠疫情,1
加强针,11月26日电，复星医药宣布，首批约七十七万剂复必泰原始株／Omicron变异株BA.4 5二价疫苗（每剂30微克）（“复必泰二价疫苗”）已于11月25日运送抵中国香港特别行政区。复必泰二价疫苗可供12岁或以上合资格人士作第四剂加强针选择，康复人士可用作接种第三剂疫苗。根据香港特区政府官方信息，香港市民可于11月27日起可预约接种，12月1日正式开打。,中国香港,中立,新冠疫情,1
新冠共存,新冠政策从清零模式转到共存模式，但是很多人思维还没有转变。清零模式要防护到位，争取不得。共存模式当然越早得越好。既然不可避免，那就赶快来。现在得，过年就不会得了。现在的，就少戴几个月的口罩。现在的，就不用提心吊胆几个月。,新冠政策,支持,新冠疫情,1
新冠共存,新冠政策从清零模式转到共存模式，但是很多人思维还没有转变。清零模式要防护到位，争取不得。共存模式当然越早得越好。既然不可避免，那就赶快来。现在得，过年就不会得了。现在的，就少戴几个月的口罩。现在的，就不用提心吊胆几个月。,共存模式,支持,新冠疫情,1
新冠共存,虽然错误，仍然正确。这不就是相当于小蘑菇中的融合派 当然我相信融合是正确的选择 人类也会不断进化 与新冠共存,融合派,支持,新冠疫情,1
居家办公,的这几天离职的念头愈发强烈，周二晚上发烧周三就开始办公了，硬是都不把人当人看，居家这几天工作一点没落，其他 甚至说一晚没睡在想工作，就算是驴也还有喘口气的机会，生病都不能休息的,离职,支持,新冠疫情,1
居家办公,晚上和爸爸妈妈一起吃饭聊天，好喜欢这样的时光呀。爸爸悄悄和妈妈说，女儿要是一直居家办公就好了。我也非常非常珍惜这样的日子，带着平淡的烟火气，平凡又温馨，充满着满满的爱意。越来越发现，工作也好赚钱也好，都不能给我最大的幸福感，反而是感受到爱他人和被他人爱的时候，我最幸福——这就是亲密关系的修炼吧。我在亲密关系中感受到一种轻松的充实感，似乎整个世界都变得更美好起来，爱真是这个世界上最神奇的魔法。,亲子时光,支持,新冠疫情,1
居家办公,晚上和爸爸妈妈一起吃饭聊天，好喜欢这样的时光呀。爸爸悄悄和妈妈说，女儿要是一直居家办公就好了。我也非常非常珍惜这样的日子，带着平淡的烟火气，平凡又温馨，充满着满满的爱意。越来越发现，工作也好赚钱也好，都不能给我最大的幸福感，反而是感受到爱他人和被他人爱的时候，我最幸福——这就是亲密关系的修炼吧。我在亲密关系中感受到一种轻松的充实感，似乎整个世界都变得更美好起来，爱真是这个世界上最神奇的魔法。,居家办公,支持,新冠疫情,1
加强针,尽早全程接种疫苗。接种新冠病毒疫苗是预防新冠肺炎最安全、最有效的手段，更是每一位公民应尽的责任和义务。请符合接种条件的群众，尽早主动完成疫苗全程接种，满半年后及时接种加强针，尽快构建全民免疫屏障。,接种疫苗,支持,新冠疫情,1
加强针,尽早全程接种疫苗。接种新冠病毒疫苗是预防新冠肺炎最安全、最有效的手段，更是每一位公民应尽的责任和义务。请符合接种条件的群众，尽早主动完成疫苗全程接种，满半年后及时接种加强针，尽快构建全民免疫屏障。,全民免疫屏障,支持,新冠疫情,1
新冠共存,说要恢复封控的真的是又蠢又坏估计是生活没受影响的躺平派吧国外目前是怎么恢复正常生活的？敢情这病毒对国人就特毒是吧遇到点事情就大呼小叫 还有那些说封控不影响生活的也真是搞笑。确实不影响，动不动再家躺半年天天躺着能有什么影响？长期与新冠共存 这话什么意思 不懂吗,与新冠共存,支持,新冠疫情,1
加强针,目前要放开，最大拦路虎，就是60岁以上尤其80 疫苗接种，加强针非常低。你把新冠当成一个会冲红灯的货车，必定是身体素质比较弱的人群，会躲不开也最容易遭受重创。如果大家想经济复苏，想自由出行，劝说身边的老人打疫苗。靠少外出只是防御、侥幸，最终还是要主动出击，老人就是木桶原理的短板,放开,支持,新冠疫情,1
加强针,目前要放开，最大拦路虎，就是60岁以上尤其80 疫苗接种，加强针非常低。你把新冠当成一个会冲红灯的货车，必定是身体素质比较弱的人群，会躲不开也最容易遭受重创。如果大家想经济复苏，想自由出行，劝说身边的老人打疫苗。靠少外出只是防御、侥幸，最终还是要主动出击，老人就是木桶原理的短板,加强针,支持,新冠疫情,1
防疫,事实就是之前防疫管控的情况下还能正常生活正常工作基本省内活动旅游探亲都可，现在连公园电影院大超市都不敢去。药物储备不够医院人多，连其他毛病都不太敢上医院而且医院医生医护人员也是一直处于危险当中，他们倒下了谁来看病，医疗系统准备好了吗？显然没有,防疫管控,支持,新冠疫情,1
封控,我说我不想封控核酸我想要自由上班你不干。我说没钱吃饭了兄弟v50点顿外卖你也不干。口口声声为人民服务，可是我也想每天领300块钱还能吃香的喝辣的，可以教教我什么是防疫爱好者吗,自由上班,支持,新冠疫情,1
疫苗,爹宣扬其他地方放开 躺平 撒手人寰 罔顾疫苗作用 普及率 医药配给 完善基建 轮到自己时候猛打方向盘 高铁能两头开 公信力可难两头都要啊,疫苗作用,支持,新冠疫情,1
居家办公,刚刚总助问我们，想居家办公还是去公司我说想居家总助 你老公上班吧，那还是会接触别人的，居家不居家是一样的。。。那何苦问我呢,居家办公,支持,新冠疫情,1
防疫,成长了许多我们积级地响应号召，待在家里，不串门，勤洗手。虽然热闹的街道安静了下来，但我在防疫中学到了很多的知识，成长了许多。也更加理解了医生护士、社区工作者们等等的无私奉献的精神。,居家封控,支持,新冠疫情,1
防疫,成长了许多我们积级地响应号召，待在家里，不串门，勤洗手。虽然热闹的街道安静了下来，但我在防疫中学到了很多的知识，成长了许多。也更加理解了医生护士、社区工作者们等等的无私奉献的精神。,社区工作者,支持,新冠疫情,1
居家办公,居家办公就是躺着玩手机 然后吃吃吃吃吃让领导努力办公 我们好好居家每年十二月都得来一波，就当做年假了,居家办公,支持,新冠疫情,1
疫苗,入冬以来大雾天特别多，经常小雨绵绵，好天气极少。打了第四针疫苗，就等孩子们回家了，疫情爆发后第一次全家团聚，期盼中。,全家团聚,支持,新冠疫情,1
支持静默,我的观点很矛盾，其实也不矛盾。我希望外省可以逐步尝试放开，确实这个防疫疫情，让人走投无路。防疫疫情这事，已经比疫情病毒更加可怕。但广东必须严防死守，因为我的家在广东。我也支持把制造业，转移到全国各地，以后不用大老远跑来广东打工。大家不来广东打工，广东人的生活会更加好。,放开,支持,新冠疫情,1
支持静默,我的观点很矛盾，其实也不矛盾。我希望外省可以逐步尝试放开，确实这个防疫疫情，让人走投无路。防疫疫情这事，已经比疫情病毒更加可怕。但广东必须严防死守，因为我的家在广东。我也支持把制造业，转移到全国各地，以后不用大老远跑来广东打工。大家不来广东打工，广东人的生活会更加好。,制造业转移,支持,新冠疫情,1
加强针,经过昨晚一轮的好学，我研究出来器官移植的患者需要接种4针mRNA，那么请问！！我们国内什么时候给这个疫苗打第四针加强针的我们也急需。,第四针加强针,支持,新冠疫情,1
